#     z[km]           P[bar]         T[K]
 300
 248 2.065217391e+02 1.068282149e-12 3.090365397e+02 
 249 2.073578595e+02 9.389557962e-13 3.101164609e+02 
 250 2.081939799e+02 8.253478170e-13 3.111866260e+02 
 251 2.090301003e+02 7.255384613e-13 3.122469313e+02 
 252 2.098662207e+02 6.378437943e-13 3.132972730e+02 
 253 2.107023411e+02 5.607865398e-13 3.143375475e+02 
 254 2.115384615e+02 4.930705550e-13 3.153676510e+02 
 255 2.123745819e+02 4.335584806e-13 3.163874798e+02 
 256 2.132107023e+02 3.812521683e-13 3.173969302e+02 
 257 2.140468227e+02 3.352755377e-13 3.183958984e+02 
 258 2.148829431e+02 2.948595586e-13 3.193842808e+02 
 259 2.157190635e+02 2.593290933e-13 3.203619737e+02 
 260 2.165551839e+02 2.280913673e-13 3.213288732e+02 
 261 2.173913043e+02 2.006258646e-13 3.222848757e+02 
 262 2.182274247e+02 1.764754708e-13 3.232298775e+02 
 263 2.190635452e+02 1.552387086e-13 3.241637749e+02 
 264 2.198996656e+02 1.365629302e-13 3.250864641e+02 
 265 2.207357860e+02 1.201383479e-13 3.259978414e+02 
 266 2.215719064e+02 1.056927983e-13 3.268978031e+02 
 267 2.224080268e+02 9.298715029e-14 3.277862455e+02 
 268 2.232441472e+02 8.181127693e-14 3.286630648e+02 
 269 2.240802676e+02 7.198052074e-14 3.295281574e+02 
 270 2.249163880e+02 6.333259254e-14 3.303814196e+02 
 271 2.257525084e+02 5.572484987e-14 3.312227475e+02 
 272 2.265886288e+02 4.903190825e-14 3.320520375e+02 
 273 2.274247492e+02 4.314354442e-14 3.328691859e+02 
 274 2.282608696e+02 3.796285563e-14 3.336740890e+02 
 275 2.290969900e+02 3.340464349e-14 3.344666430e+02 
 276 2.299331104e+02 2.939399485e-14 3.352467442e+02 
 277 2.307692308e+02 2.586503561e-14 3.360142889e+02 
 278 2.316053512e+02 2.275983614e-14 3.367691734e+02 
 279 2.324414716e+02 2.002744991e-14 3.375112939e+02 
 280 2.332775920e+02 1.762306892e-14 3.382405468e+02 
 281 2.341137124e+02 1.550728170e-14 3.389568283e+02 
 282 2.349498328e+02 1.364542144e-14 3.396600348e+02 
 283 2.357859532e+02 1.200699309e-14 3.403500624e+02 
 284 2.366220736e+02 1.056516994e-14 3.410268075e+02 
 285 2.374581940e+02 9.296351187e-15 3.416901663e+02 
 286 2.382943144e+02 8.179773048e-15 3.423400352e+02 
 287 2.391304348e+02 7.197166895e-15 3.429763103e+02 
 288 2.399665552e+02 6.332458751e-15 3.435988881e+02 
